product_id,name,category,subcategory,unit_price,unit_cost,supplier_code,stock,created_at,active
1629,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,5.95,4.17,SUP-TEC,293,2017-09-04,1
1630,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,1749.99,1224.99,SUP-TEC,428,2014-09-19,1
1631,Newell 338,Office Supplies,Art,2.94,2.06,SUP-OFF,157,2017-01-30,1
1632,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,270.98,189.69,SUP-FUR,144,2014-10-11,1
1633,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,81.94,57.36,SUP-FUR,217,2016-12-05,1
1634,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,9.99,6.99,SUP-OFF,61,2016-09-26,1
1635,Xerox 1990,Office Supplies,Paper,5.28,3.7,SUP-OFF,95,2015-07-08,1
1636,Xerox 1933,Office Supplies,Paper,12.28,8.6,SUP-OFF,466,2014-05-05,1
1637,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,42.8,29.96,SUP-OFF,450,2016-03-04,1
1638,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,15.57,10.9,SUP-OFF,303,2014-11-30,1
1639,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,70.98,49.69,SUP-FUR,471,2017-04-01,1
1640,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,96.45,67.52,SUP-TEC,259,2017-06-11,1
1641,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,78.69,55.08,SUP-FUR,198,2014-12-13,1
1642,Xerox 1975,Office Supplies,Paper,6.48,4.54,SUP-OFF,496,2017-07-05,1
1643,Newell 323,Office Supplies,Art,1.68,1.18,SUP-OFF,87,2017-08-29,1
1644,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,19.83,13.88,SUP-OFF,76,2017-03-26,1
1645,Staple holder,Office Supplies,Appliances,10.98,7.69,SUP-OFF,360,2014-09-20,1
1646,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,12.97,9.08,SUP-OFF,270,2017-11-03,1
1647,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,1299.99,909.99,SUP-TEC,183,2016-04-16,1
1648,Avery 487,Office Supplies,Labels,3.69,2.58,SUP-OFF,303,2014-12-20,1
1649,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,139.99,97.99,SUP-TEC,218,2014-11-04,1
1650,DAX Wood Document Frame.,Furniture,Furnishings,13.73,9.61,SUP-FUR,104,2017-12-07,1
1651,Xerox 208,Office Supplies,Paper,6.48,4.54,SUP-OFF,218,2017-10-03,1
1652,Memorex Micro Travel Drive 4 GB,Technology,Accessories,10.6,7.42,SUP-TEC,425,2015-12-21,1
1653,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,9.9,6.93,SUP-OFF,215,2015-12-20,1
1654,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,20.24,14.17,SUP-FUR,449,2016-09-18,1
1655,Easy-staple paper,Office Supplies,Paper,55.98,39.19,SUP-OFF,238,2016-05-21,1
1656,Avery 503,Office Supplies,Labels,10.35,7.24,SUP-OFF,238,2016-11-05,1
1657,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,21.66,15.16,SUP-OFF,372,2016-11-18,1
1658,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,137.48,96.24,SUP-FUR,381,2015-07-20,1
1659,SANFORD Major Accent Highlighters,Office Supplies,Art,7.08,4.96,SUP-OFF,89,2016-12-26,1
1660,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,100.98,70.69,SUP-FUR,463,2017-05-18,1
1661,Global Adaptabilities Conference Tables,Furniture,Tables,280.98,196.69,SUP-FUR,394,2016-11-03,1
1662,Newell 316,Office Supplies,Art,4.89,3.42,SUP-OFF,59,2016-05-03,1
1663,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,193.17,135.22,SUP-OFF,294,2016-07-22,1
1664,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,5.84,4.09,SUP-OFF,285,2016-07-22,1
1665,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,21.98,15.39,SUP-OFF,366,2016-07-04,1
1666,Xerox 1992,Office Supplies,Paper,5.98,4.19,SUP-OFF,57,2017-09-28,1
1667,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,286.85,200.8,SUP-FUR,173,2017-09-29,1
1668,Fellowes Recycled Storage Drawers,Office Supplies,Storage,111.03,77.72,SUP-OFF,273,2017-10-22,1
1669,Xerox 190,Office Supplies,Paper,4.98,3.49,SUP-OFF,325,2014-03-24,1
1670,Xerox 1892,Office Supplies,Paper,38.76,27.13,SUP-OFF,292,2016-11-03,1
1671,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,31.01,21.71,SUP-TEC,484,2014-12-24,1
1672,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,4.28,3.0,SUP-OFF,333,2016-09-15,1
1673,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,210.55,147.38,SUP-OFF,292,2017-06-10,1
1674,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,19.98,13.99,SUP-OFF,274,2017-07-17,1
1675,Multimedia Mailers,Office Supplies,Envelopes,162.93,114.05,SUP-OFF,457,2017-03-30,1
1676,Avery 5,Office Supplies,Labels,2.88,2.02,SUP-OFF,391,2017-04-30,1
1677,Jensen SMPS-640 - speaker phone,Technology,Phones,45.98,32.19,SUP-TEC,82,2015-12-04,1
1678,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,7.28,5.1,SUP-FUR,222,2015-12-04,1
1679,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,13.43,9.4,SUP-OFF,103,2016-12-12,1
1680,Xerox 1956,Office Supplies,Paper,5.98,4.19,SUP-OFF,480,2014-07-27,1
1681,Nu-Dell Oak Frame,Furniture,Furnishings,10.68,7.48,SUP-FUR,450,2016-09-19,1
1682,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,122.99,86.09,SUP-OFF,440,2017-11-02,1
1683,Document Clip Frames,Furniture,Furnishings,8.34,5.84,SUP-FUR,309,2017-11-02,1
1684,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,3.95,2.77,SUP-OFF,100,2016-12-26,1
1685,Xerox 1937,Office Supplies,Paper,48.04,33.63,SUP-OFF,443,2015-05-26,1
1686,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,8.57,6.0,SUP-FUR,486,2015-10-15,1
1687,Sauder Camden County Collection Library,Furniture,Bookcases,114.98,80.49,SUP-FUR,124,2015-08-21,1
1688,Canon PC-428 Personal Copier,Technology,Copiers,199.99,139.99,SUP-TEC,255,2016-09-11,1
1689,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,180.98,126.69,SUP-FUR,68,2017-10-22,1
1690,Xerox 1917,Office Supplies,Paper,48.91,34.24,SUP-OFF,210,2017-05-14,1
1691,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,11.48,8.04,SUP-TEC,366,2015-05-03,1
1692,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,6.9,4.83,SUP-TEC,500,2014-03-14,1
1693,Panasonic KX TS208W Corded phone,Technology,Phones,48.99,34.29,SUP-TEC,316,2016-06-24,1
1694,Xerox 19,Office Supplies,Paper,30.98,21.69,SUP-OFF,482,2015-04-18,1
1695,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,6.49,4.54,SUP-TEC,448,2016-07-18,1
1696,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,6.99,4.89,SUP-TEC,424,2015-12-12,1
1697,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,48.04,33.63,SUP-OFF,298,2017-02-03,1
1698,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,60.98,42.69,SUP-OFF,66,2014-09-17,1
1699,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,2.08,1.46,SUP-OFF,298,2016-09-19,1
1700,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,2.46,1.72,SUP-OFF,84,2014-11-07,1
1701,Logitech Keyboard K120,Technology,Accessories,18.15,12.7,SUP-TEC,281,2015-12-11,1
1702,Dixon Ticonderoga Pencils,Office Supplies,Art,2.98,2.09,SUP-OFF,279,2016-05-14,1
1703,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,20.24,14.17,SUP-FUR,73,2016-11-14,1
1704,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,14.45,10.11,SUP-TEC,379,2016-11-21,1
1705,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,51.65,36.15,SUP-FUR,100,2015-01-13,1
1706,OIC Thumb-Tacks,Office Supplies,Fasteners,1.14,0.8,SUP-OFF,249,2017-05-23,1
1707,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,2.1,1.47,SUP-OFF,333,2016-12-23,1
1708,PNY Rapid USB Car Charger - Black,Technology,Phones,7.99,5.59,SUP-TEC,205,2014-11-18,1
1709,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,120.98,84.69,SUP-FUR,122,2017-10-09,1
1710,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,6.99,4.89,SUP-TEC,480,2015-03-15,1
1711,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,69.48,48.64,SUP-OFF,157,2017-12-08,1
1712,Staples,Office Supplies,Fasteners,2.62,1.83,SUP-OFF,52,2015-03-20,1
1713,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,60.98,42.69,SUP-OFF,302,2017-03-10,1
1714,Easy-staple paper,Office Supplies,Paper,11.34,7.94,SUP-OFF,411,2016-01-31,1
1715,Astroparche Fine Business Paper,Office Supplies,Paper,5.28,3.7,SUP-OFF,252,2016-10-07,1
1716,Zebra ZM400 Thermal Label Printer,Technology,Machines,1160.95,812.66,SUP-TEC,387,2015-11-09,1
1717,Letter Size File,Office Supplies,Storage,39.7,27.79,SUP-OFF,423,2017-07-21,1
1718,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,58.49,40.94,SUP-TEC,450,2017-07-21,1
1719,Samsung Galaxy S4,Technology,Phones,625.99,438.19,SUP-TEC,397,2014-11-24,1
1720,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,100.89,70.62,SUP-FUR,487,2017-07-29,1
1721,Samsung Convoy 3,Technology,Phones,110.99,77.69,SUP-TEC,460,2015-03-05,1
1722,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,4.86,3.4,SUP-FUR,383,2015-11-13,1
1723,Avery 491,Office Supplies,Labels,4.13,2.89,SUP-OFF,102,2017-07-25,1
1724,Xerox 209,Office Supplies,Paper,6.48,4.54,SUP-OFF,181,2014-04-04,1
1725,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,11.58,8.11,SUP-OFF,233,2017-05-05,1
1726,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,100.98,70.69,SUP-OFF,223,2017-05-18,1
1727,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,6.84,4.79,SUP-OFF,175,2016-09-23,1
1728,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,85.29,59.7,SUP-FUR,126,2016-08-02,1
1729,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,13.11,9.18,SUP-TEC,292,2017-11-16,1
1730,Avery 495,Office Supplies,Labels,6.3,4.41,SUP-OFF,189,2017-08-15,1
1731,iOttie HLCRIO102 Car Mount,Technology,Phones,19.99,13.99,SUP-TEC,234,2016-02-21,1
1732,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,3.26,2.28,SUP-OFF,220,2017-11-19,1
1733,EcoTones Memo Sheets,Office Supplies,Paper,4.0,2.8,SUP-OFF,121,2014-05-13,1
1734,Xerox 1906,Office Supplies,Paper,35.44,24.81,SUP-OFF,61,2017-09-10,1
1735,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,21.99,15.39,SUP-TEC,82,2016-08-14,1
1736,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,33.78,23.65,SUP-TEC,155,2017-09-18,1
1737,GBC VeloBinder Strips,Office Supplies,Binders,7.68,5.38,SUP-OFF,131,2014-10-06,1
1738,Xerox 1963,Office Supplies,Paper,5.28,3.7,SUP-OFF,123,2017-11-03,1
1739,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,329.99,230.99,SUP-TEC,176,2016-12-03,1
1740,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,328.14,229.7,SUP-OFF,284,2015-10-19,1
1741,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,88.84,62.19,SUP-FUR,98,2014-07-05,1
1742,Unpadded Memo Slips,Office Supplies,Paper,3.98,2.79,SUP-OFF,130,2017-09-09,1
1743,Barrel Sharpener,Office Supplies,Art,3.57,2.5,SUP-OFF,84,2015-04-17,1
1744,Acco Glide Clips,Office Supplies,Fasteners,3.92,2.74,SUP-OFF,259,2017-12-29,1
1745,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,230.98,161.69,SUP-FUR,286,2017-09-04,1
1746,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,130.98,91.69,SUP-FUR,137,2017-01-30,1
1747,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,151.99,106.39,SUP-FUR,104,2016-12-19,1
1748,Xerox 20,Office Supplies,Paper,6.48,4.54,SUP-OFF,161,2015-12-06,1
1749,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,149.99,104.99,SUP-TEC,485,2017-03-13,1
1750,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,7.28,5.1,SUP-OFF,98,2014-12-05,1
1751,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,61.23,42.86,SUP-TEC,357,2014-12-05,1
1752,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,20.89,14.62,SUP-OFF,212,2017-11-30,1
1753,Panasonic Business Telephones KX-T7736,Technology,Phones,182.02,127.41,SUP-TEC,221,2017-11-30,1
1754,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,34.99,24.49,SUP-OFF,241,2014-10-03,1
1755,Portfile Personal File Boxes,Office Supplies,Storage,17.7,12.39,SUP-OFF,127,2016-08-27,1
1756,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,58.98,41.29,SUP-OFF,174,2016-02-02,1
1757,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,113.98,79.79,SUP-FUR,76,2017-06-26,1
1758,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,20.28,14.2,SUP-FUR,268,2017-03-26,1
1759,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,11.58,8.11,SUP-OFF,129,2017-07-17,1
1760,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,11.66,8.16,SUP-OFF,128,2016-07-21,1
1761,Avery 475,Office Supplies,Labels,14.8,10.36,SUP-OFF,260,2016-01-22,1
1762,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,29.99,20.99,SUP-TEC,375,2015-04-02,1
1763,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,45.98,32.19,SUP-FUR,225,2015-03-22,1
1764,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,17.99,12.59,SUP-TEC,467,2017-11-27,1
1765,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,16.74,11.72,SUP-OFF,293,2015-03-27,1
1766,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,129.99,90.99,SUP-TEC,466,2015-11-17,1
1767,Xerox 1914,Office Supplies,Paper,54.96,38.47,SUP-OFF,293,2016-05-01,1
1768,Xerox 1902,Office Supplies,Paper,22.84,15.99,SUP-OFF,217,2015-05-07,1
1769,Acme Titanium Bonded Scissors,Office Supplies,Supplies,8.5,5.95,SUP-OFF,378,2014-08-24,1
1770,Xerox 207,Office Supplies,Paper,6.48,4.54,SUP-OFF,389,2017-04-15,1
1771,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,210.95,147.66,SUP-TEC,242,2017-09-24,1
1772,Okidata B400 Printer,Technology,Machines,429.0,300.3,SUP-TEC,300,2017-05-20,1
1773,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,106.4,74.48,SUP-TEC,257,2017-09-20,1
1774,Xiaomi Mi3,Technology,Phones,569.99,398.99,SUP-TEC,435,2016-11-13,1
1775,Xerox 1947,Office Supplies,Paper,5.98,4.19,SUP-OFF,70,2017-06-03,1
1776,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,13.94,9.76,SUP-TEC,92,2016-08-03,1
1777,Xerox 193,Office Supplies,Paper,5.98,4.19,SUP-OFF,359,2015-09-21,1
1778,iOttie XL Car Mount,Technology,Phones,19.99,13.99,SUP-TEC,421,2017-09-11,1
1779,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,232.58,162.81,SUP-OFF,444,2017-05-29,1
1780,First Data TMFD35 PIN Pad,Technology,Accessories,142.8,99.96,SUP-TEC,71,2016-07-17,1
1781,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,39.89,27.92,SUP-FUR,395,2015-11-20,1
1782,Contemporary Borderless Frame,Furniture,Furnishings,8.61,6.03,SUP-FUR,51,2017-11-30,1
1783,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,1299.99,909.99,SUP-TEC,300,2017-11-21,1
1784,Panasonic KX - TS880B Telephone,Technology,Phones,41.22,28.85,SUP-TEC,331,2017-04-04,1
1785,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,14.45,10.11,SUP-OFF,176,2016-12-14,1
1786,Xerox 1936,Office Supplies,Paper,19.98,13.99,SUP-OFF,450,2017-05-14,1
1787,Avery Legal 4-Ring Binder,Office Supplies,Binders,20.98,14.69,SUP-OFF,492,2016-05-23,1
1788,Avaya 5410 Digital phone,Technology,Phones,67.99,47.59,SUP-TEC,76,2016-05-23,1
1789,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,8.01,5.61,SUP-OFF,273,2017-01-16,1
1790,Desktop 3-Pocket Hot File,Office Supplies,Storage,54.1,37.87,SUP-OFF,454,2014-12-22,1
1791,Wirebound Voice Message Log Book,Office Supplies,Paper,4.76,3.33,SUP-OFF,353,2014-10-20,1
1792,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,39.99,27.99,SUP-TEC,70,2016-11-25,1
1793,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,33.98,23.79,SUP-FUR,471,2016-10-22,1
1794,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,16.99,11.89,SUP-FUR,444,2015-09-05,1
1795,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,41.95,29.36,SUP-TEC,455,2015-11-21,1
1796,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,8.17,5.72,SUP-OFF,478,2017-07-21,1
1797,Avery 479,Office Supplies,Labels,2.61,1.83,SUP-OFF,165,2014-04-13,1
1798,Okidata C610n Printer,Technology,Machines,649.0,454.3,SUP-TEC,296,2016-09-02,1
1799,Xerox 229,Office Supplies,Paper,6.48,4.54,SUP-OFF,323,2016-11-04,1
1800,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,15.73,11.01,SUP-OFF,162,2017-07-25,1
1801,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,3.94,2.76,SUP-FUR,477,2015-08-25,1
1802,Tensor Track Tree Floor Lamp,Furniture,Furnishings,19.99,13.99,SUP-FUR,267,2017-09-14,1
1803,Hon Olson Stacker Chairs,Furniture,Chairs,264.78,185.35,SUP-FUR,378,2016-09-12,1
1804,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,13.97,9.78,SUP-OFF,355,2017-09-02,1
1805,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,22.49,15.74,SUP-TEC,69,2014-07-14,1
1806,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,105.34,73.74,SUP-FUR,370,2016-09-02,1
1807,Cherry 142-key Programmable Keyboard,Technology,Accessories,119.93,83.95,SUP-TEC,384,2016-11-05,1
1808,Motorola L703CM,Technology,Phones,155.99,109.19,SUP-TEC,423,2015-07-25,1
1809,NeatDesk Desktop Scanner & Digital Filing System,Technology,Machines,399.99,279.99,SUP-TEC,248,2015-11-20,1
1810,Hoover Commercial Lightweight Upright Vacuum,Office Supplies,Appliances,3.48,2.44,SUP-OFF,488,2017-12-11,1
1811,Xerox 1976,Office Supplies,Paper,6.48,4.54,SUP-OFF,468,2014-08-23,1
1812,"Stride Job 150 Highlighters, Chisel Tip, Assorted Colors",Office Supplies,Art,5.98,4.19,SUP-OFF,69,2017-09-22,1
1813,"Black Avery Memo-Size 3-Ring Binder, 5 1/2"" x 8 1/2""",Office Supplies,Binders,3.67,2.57,SUP-OFF,158,2016-12-11,1
1814,Xerox 1983,Office Supplies,Paper,5.98,4.19,SUP-OFF,409,2016-03-28,1
1815,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Furniture,Furnishings,151.36,105.95,SUP-FUR,394,2016-10-28,1
1816,"Brother MFC-9340CDW LED All-In-One Printer, Copier Scanner",Technology,Machines,379.99,265.99,SUP-TEC,451,2016-07-10,1
1817,Avery 484,Office Supplies,Labels,2.88,2.02,SUP-OFF,90,2016-08-27,1
1818,Electrix Fluorescent Magnifier Lamps & Weighted Base,Furniture,Furnishings,49.34,34.54,SUP-FUR,183,2016-01-14,1
1819,Okidata C610n Printer,Technology,Machines,649.0,454.3,SUP-TEC,210,2017-12-04,1
1820,Space Solutions Industrial Galvanized Steel Shelving.,Office Supplies,Storage,78.8,55.16,SUP-OFF,217,2016-03-13,1
1821,Staples in misc. colors,Office Supplies,Art,2.48,1.74,SUP-OFF,72,2017-12-28,1
1822,Plantronics Single Ear Headset,Technology,Machines,19.95,13.96,SUP-TEC,100,2014-09-17,1
1823,Zebra GK420t Direct Thermal/Thermal Transfer Printer,Technology,Machines,390.95,273.66,SUP-TEC,154,2016-10-06,1
1824,"Tensor ""Hersey Kiss"" Styled Floor Lamp",Furniture,Furnishings,12.99,9.09,SUP-FUR,198,2015-11-27,1
1825,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,Technology,Accessories,20.0,14.0,SUP-TEC,181,2016-11-25,1
1826,Hoover Commercial SteamVac,Office Supplies,Appliances,13.58,9.51,SUP-OFF,377,2017-04-16,1
1827,Xerox 1938,Office Supplies,Paper,47.9,33.53,SUP-OFF,477,2017-11-17,1
1828,NETGEAR RangeMax WNR1000 Wireless Router,Technology,Accessories,24.99,17.49,SUP-TEC,254,2016-11-25,1
1829,Xerox 1899,Office Supplies,Paper,5.78,4.05,SUP-OFF,369,2015-07-14,1
1830,Hewlett-Packard Desktjet 6988DT Refurbished Printer,Technology,Machines,680.9,476.63,SUP-TEC,391,2017-06-17,1
1831,"Bush Westfield Collection Bookcases, Dark Cherry Finish, Fully Assembled",Furniture,Bookcases,100.98,70.69,SUP-FUR,451,2016-10-10,1
1832,"Executive Impressions 16-1/2"" Circular Wall Clock",Furniture,Furnishings,26.72,18.7,SUP-FUR,372,2017-03-11,1
1833,Okidata MB760 Printer,Technology,Machines,1399.0,979.3,SUP-TEC,348,2016-03-10,1
1834,"Dixon Ticonderoga Core-Lock Colored Pencils, 48-Color Set",Office Supplies,Art,36.55,25.58,SUP-OFF,66,2017-02-17,1
1835,"Executive Impressions 14"" Contract Wall Clock with Quartz Movement",Furniture,Furnishings,22.23,15.56,SUP-FUR,154,2016-11-07,1
1836,Sterling Rubber Bands by Alliance,Office Supplies,Fasteners,4.71,3.3,SUP-OFF,240,2014-10-03,1
1837,Kensington 6 Outlet SmartSocket Surge Protector,Office Supplies,Appliances,40.98,28.69,SUP-OFF,474,2014-12-30,1
1838,Maxell CD-R Discs,Technology,Accessories,1.97,1.38,SUP-TEC,303,2017-11-07,1
1839,Avery Hi-Liter Pen Style Six-Color Fluorescent Set,Office Supplies,Art,3.85,2.69,SUP-OFF,169,2016-07-02,1
1840,"Acme Design Line 8"" Stainless Steel Bent Scissors w/Champagne Handles, 3-1/8"" Cut",Office Supplies,Supplies,6.84,4.79,SUP-OFF,398,2014-09-07,1
1841,Star Micronics TSP100 TSP143LAN Receipt Printer,Technology,Machines,258.95,181.26,SUP-TEC,429,2015-10-30,1
1842,Xerox 1955,Office Supplies,Paper,22.84,15.99,SUP-OFF,89,2017-06-15,1
1843,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",Office Supplies,Paper,29.14,20.4,SUP-OFF,105,2016-05-05,1
1844,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",Office Supplies,Paper,7.35,5.14,SUP-OFF,215,2015-11-23,1
